condition_id,mission,algorithm,top_k_level,top_k_rate,top_k_cells,status,stopped_reason,representative,completed_trial_count,failed_trial_count,planned_trial_count,historical_system_csv,historical_system_sha256,device_ids,mixed_device_condition,build_ids,campaign_id,campaign_manifest_schema,campaign_manifest_sha256,implementation_id,campaign_build_id,build_manifest_sha256,allocator_source_bundle_sha256,deployed_module_set_sha256,host_source_sha256,simulator_source_sha256,scenario_sha256,analysis_valid,invalidation_reason,allocator_call_count,timed_allocator_call_count,calls_with_filter,candidate_filter_invocation_count,call_class_counts,allocator_time_total_us,allocator_time_mean_us,allocator_time_median_us,allocator_time_p95_us,allocator_time_max_us,candidate_filter_time_total_us,candidate_filter_time_mean_us,candidate_filter_time_median_us,candidate_filter_time_p95_us,candidate_filter_time_max_us,allocator_exclusive_time_total_us,allocator_exclusive_time_mean_us,allocator_exclusive_time_median_us,allocator_exclusive_time_p95_us,allocator_exclusive_time_max_us
bayesian_pi_topk_010_k36,bayesian,PI,10%,0.1,36,complete,,True,25,0,25,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_10\system_performance.csv,bbeafb42177b05a2339852c4487dfc44aa07a44127d690a713bba4ad7238118a,e4621cb30b2b352f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee,06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081,c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8,9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085,True,,3555,3555,1714,1714,cached_or_maintenance:1745;partial_bundle_refill:1810,4530150171.0,1274303.8455696201,18051.0,3619361.0,5260600.0,1905417016.0,535982.2829817159,0.0,2046027.0,3257818.0,2624733155.0,738321.5625879044,18051.0,1934235.0,2673548.0
bayesian_pi_topk_025_k90,bayesian,PI,25%,0.25,90,complete,,True,25,0,25,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_25\system_performance.csv,adb56885d3599b3b56ec655d8776d739e040cee163a9befbd591a489591cbddf,e4621cb30b0b342f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee,06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081,c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8,9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085,True,,3712,3712,1871,1871,cached_or_maintenance:1745;partial_bundle_refill:1967,11270120619.0,3036131.632273707,1584876.0,9238302.0,14179955.0,5790370141.0,1559905.7491918104,321150.5,6202827.0,9834612.0,5479750478.0,1476225.8830818965,1262003.0,3927959.0,5018192.0
bayesian_pi_topk_050_k181,bayesian,PI,50%,0.5,181,complete,,True,25,0,25,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_50\system_performance.csv,0af0f45c4ca7e415002d2fda4472f60abbe00289b9327d0f3ac8451a844da967,e4621cb30b16392f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee,06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081,c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8,9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085,True,,4269,4269,2428,2428,cached_or_maintenance:1745;partial_bundle_refill:2524,23510079983.0,5507163.266104474,3889770.0,17311137.0,28095678.0,11559286894.0,2707727.077535723,394601.0,11725702.0,19521708.0,11950793089.0,2799436.1885687513,3484706.0,7194079.0,9762060.0
bayesian_pi_topk_075_k271,bayesian,PI,75%,0.75,271,stopped,timing_unusable_30s,False,0,0,25,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_75\system_performance.csv,84e9fa43a7eafb2173b6ff5059b2b0a026de5b5154003e61d5c18ea113a32815,,False,,pololu_native_persistent_v8,2,e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee,06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081,c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8,9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085,True,,,,,,,,,,,,,,,,,,,,,
bayesian_pi_topk_100_k361,bayesian,PI,100%,1.0,361,complete,,True,25,0,25,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\bayesian_clue_search\primary_topk_campaign\combined\pi_topk_100\system_performance.csv,2876e7ea05972dfba7e8512bef81ccd019cb20188295cd0dc15eb0b7f3ff874b,e4621cb30b43372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,e777f7ae8944d7a130951714be14106d5782ffa9cff0129d3091bb3c8ec67166,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,7684d516952e0656d0881c747cd9632348836a2864f8ea1052c9071dd05e09eb,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,ec22e9364753a0d5d0801fcda6681caf53fea1e55820ca6a151aada4c19cf4ee,06b038d971594a62ed6d5dbecb8e5f5f35a74a7d1afa91eb9fb64ed3f586c081,c083045f59564893f24b408a2f18f2a9d3df1dab845750d51b4c4d27446a17c8,9139f6a4fa259016f0e650489d605333758491b62151a742e406cc17dd5df085,True,,4149,4149,2308,2308,cached_or_maintenance:1745;partial_bundle_refill:2404,15465241573.0,3727462.418173054,3748694.0,9804745.0,18213439.0,1049589948.0,252974.19812002892,388222.0,503901.0,551464.0,14415651625.0,3474488.220053025,3359125.0,9332145.0,17664304.0
collaborative_cbaa_topk_fixed_k1,collaborative,CBAA,K=1,0.02,1,complete,,True,10,0,10,,,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2088,2088,1457,1457,cached_or_maintenance:631;candidate_filter_only:1457,39801142.0,19061.84961685824,5134.5,76354.0,126599.0,35072041.0,16796.95450191571,2558.0,72441.0,122323.0,4729101.0,2264.895114942529,2226.0,3911.0,4276.0
collaborative_cbaa_topk_fixed_k2,collaborative,CBAA,K=2,0.04,2,complete,,True,10,0,10,,,e4621cb30b0b342f;e4621cb30b43372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1857,1857,1137,1137,cached_or_maintenance:720;candidate_filter_only:1137,32531267.0,17518.183629509964,3059.0,78753.0,129052.0,27398067.0,14753.940226171244,811.0,73313.0,122628.0,5133200.0,2764.2434033387185,2258.0,5416.0,6661.0
collaborative_cbaa_topk_005_k3,collaborative,CBAA,5%,0.05,3,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_005\system_performance.csv,cbc04b9d1d6031878737e63a353ffa48a23057750e2df833cd9938e09b45ef4f,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1699,1699,974,974,cached_or_maintenance:725;candidate_filter_only:974,31487139.0,18532.748087110063,3039.0,80953.0,129731.0,26046527.0,15330.504414361389,797.0,74359.0,122524.0,5440612.0,3202.2436727486756,2239.0,6892.0,8937.0
collaborative_cbaa_topk_010_k5,collaborative,CBAA,10%,0.1,5,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_010\system_performance.csv,59105e07693ece282bf30791b78982a51cee8ce8f2f3ddfd4d38a7493596f945,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1692,1692,967,967,cached_or_maintenance:725;candidate_filter_only:967,32919216.0,19455.801418439718,3034.0,83842.0,132623.0,25896533.0,15305.279550827423,798.5,74317.0,122409.0,7022683.0,4150.521867612293,2233.0,9835.0,10251.0
collaborative_cbaa_topk_025_k13,collaborative,CBAA,25%,0.25,13,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_025\system_performance.csv,0f6337201e2b19e3c369fd0ec3dd9c7be25e509a405c3bc3d495f457f0e279cd,e4621cb30b4b372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1692,1692,967,967,cached_or_maintenance:725;candidate_filter_only:967,37640803.0,22246.337470449173,2932.5,95384.0,144938.0,24942099.0,14741.193262411347,771.5,74343.0,122518.0,12698704.0,7505.144208037825,2133.0,21513.0,22520.0
collaborative_cbaa_topk_050_k25,collaborative,CBAA,50%,0.5,25,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_050\system_performance.csv,ff749e4241135cc735bc4dfd1f38ca6660069b14af193bafef9e59373812a427,e4621cb30b2b352f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1692,1692,967,967,cached_or_maintenance:725;candidate_filter_only:967,40417854.0,23887.620567375885,2985.0,112948.0,163083.0,21133886.0,12490.476359338061,767.0,74439.0,122552.0,19283968.0,11397.144208037826,2192.5,39109.0,41669.0
collaborative_cbaa_topk_075_k38,collaborative,CBAA,75%,0.75,38,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_075\system_performance.csv,a9b376ae0c1a3b0c347099c85c916f921f0b760c27aec8b984f860805163108f,e4621cb30b4b372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1692,1692,967,967,cached_or_maintenance:725;candidate_filter_only:967,37640835.0,22246.356382978724,2992.0,130378.0,204829.0,12714514.0,7514.488179669031,774.0,72386.0,122467.0,24926321.0,14731.868203309692,2187.0,58220.0,82362.0
collaborative_cbaa_topk_100_k50,collaborative,CBAA,100%,1.0,50,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\cbaa\topk_100\system_performance.csv,a19b488fe89951efe975943f35afe6a20626cf79e9631eedc7920fb07614487d,e4621cb30b4b372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,1692,1692,967,967,cached_or_maintenance:725;candidate_filter_only:967,26413151.0,15610.609338061466,2935.0,69388.0,79570.0,951687.0,562.4627659574468,764.0,1322.0,1668.0,25461464.0,15048.146572104019,2127.5,68067.0,78230.0
collaborative_acbba_topk_fixed_k1,collaborative,ACBBA,K=1,0.02,1,complete,,True,10,0,10,,,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2110,2110,2110,2110,candidate_filter_only:1390;partial_bundle_refill:720,65850479.0,31208.757819905215,20815.0,81754.0,122700.0,59207582.0,28060.4654028436,17666.5,78203.0,117571.0,6642897.0,3148.2924170616116,3180.5,5104.0,5860.0
collaborative_acbba_topk_fixed_k2,collaborative,ACBBA,K=2,0.04,2,complete,,True,10,0,10,,,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2525,2525,2525,2525,candidate_filter_only:1862;partial_bundle_refill:663,75663461.0,29965.72712871287,19039.0,83855.0,129275.0,63385336.0,25103.103366336632,13987.0,77059.0,117734.0,12278125.0,4862.623762376237,4842.0,10547.0,14166.0
collaborative_acbba_topk_005_k3,collaborative,ACBBA,5%,0.05,3,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_005\system_performance.csv,066e93398871abbadf9d27bb79a743a91c73f3bafaf0af88adfefb484054b025,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2596,2596,2596,2596,candidate_filter_only:1917;partial_bundle_refill:679,73651034.0,28370.968412942988,14862.5,88392.0,140815.0,57386532.0,22105.751926040062,7662.0,77587.0,120268.0,16264502.0,6265.2164869029275,5877.0,15483.0,21646.0
collaborative_acbba_topk_010_k5,collaborative,ACBBA,10%,0.1,5,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_010\system_performance.csv,0f6404b4c294e8d00052830c726ba5ac56b696902482c1b97410df49a36c2fa6,e4621cb30b0b342f;e4621cb30b16392f;e4621cb30b2b352f;e4621cb30b43372f;e4621cb30b4b372f,True,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2377,2377,2377,2377,candidate_filter_only:1675;partial_bundle_refill:702,74765301.0,31453.6394615061,17205.0,96250.0,155101.0,52914763.0,22261.153975599496,6666.0,78309.0,117856.0,21850538.0,9192.485485906605,4844.0,33034.0,39134.0
collaborative_acbba_topk_025_k13,collaborative,ACBBA,25%,0.25,13,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_025\system_performance.csv,c5291f3015858c99fad369d505ebf06898924d85acc5e9e043f7ba9bf673af69,e4621cb30b43372f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2374,2374,2374,2374,candidate_filter_only:1691;partial_bundle_refill:683,97364640.0,41012.90648694187,12609.5,134661.0,246952.0,50127841.0,21115.350042123,806.5,77321.0,118190.0,47236799.0,19897.55644481887,4807.5,93768.0,129543.0
collaborative_acbba_topk_050_k25,collaborative,ACBBA,50%,0.5,25,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_050\system_performance.csv,8397145adbccd2171a5a83934fc8883eabcae51dbce0c1ba6477fc01aeb73198,e4621cb30b16392f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2329,2329,2329,2329,candidate_filter_only:1628;partial_bundle_refill:701,120680682.0,51816.52297123229,7496.0,236302.0,372172.0,42496289.0,18246.5817947617,803.0,77528.0,118190.0,78184393.0,33569.94117647059,4782.0,178581.0,277866.0
collaborative_acbba_topk_075_k38,collaborative,ACBBA,75%,0.75,38,complete,,True,10,0,10,C:\Users\lottj\Desktop\research\decentralized benchmark\topk_filter_study\results\sensitivity_suite\raw\collaborative_known_target_visit\topk_sensitivity\multitarget_g19_r4_t50\acbba\topk_075\system_performance.csv,4b808ea71858231ab9511e266547e49c56d8da8d5f0dcb539b11e5c506c83e00,e4621cb30b2b352f,False,micropython_1_24_o0_2539f0c4fe4d,pololu_native_persistent_v8,2,5707d91201b5ebdb81d3797ff2e476a37979b5b5468bf83771f97cc454e8a559,pololu_native_persistent_hil_v2,micropython_1_24_o0_2539f0c4fe4d,2d75ea6a4cbf57ea37401447dbdc478eb4275b877f2fe96b6bfba168ae120500,2539f0c4fe4db9ca6287187ad6ff1c96f70dd9a348a9db27b27887dd76a1b268,e97e688ba8d7f2f7717cc390e2e147639f2a2e7fdb50ad5287e8a97ceb17fda3,0f383620c19a7f3660df26338ed69497f2f4e5aede464a27143f5384dab5aca7,42be2063cd8d47f54e7bc35df5c1f2b5dad17700764e8d86f1d3c2c502349497,,True,,2329,2329,2329,2329,candidate_filter_only:1628;partial_bundle_refill:701,127093532.0,54570.00085873766,5790.0,248625.0,506526.0,26326728.0,11303.876341777586,805.0,76635.0,118114.0,100766804.0,43266.124516960066,4769.0,232680.0,389147.0
